ST04Q01,IC01Q07,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,624.0,346.0,522.0,1209.0,183.0,1285.0,535.0,159.0,805.0,265.0,425.0,727.0,491.0,709.0,384.0,644.0,225.0,211.0,472.0,3394.0,241.0,1253.0,137.0,450.0,10.0,509.0,7097.0,246.0,324.0,66.0,75.0,483.0,615.0,317.0,300.0,389.0,545.0,256.0,2847.0,97.0,819.0,833.0,868.0
Female,"Yes, and I use it",5559.0,1834.0,2973.0,1957.0,2096.0,1320.0,1567.0,2195.0,1428.0,2977.0,1677.0,2938.0,1271.0,1533.0,1507.0,1544.0,1208.0,2069.0,1498.0,9777.0,2400.0,1665.0,2073.0,1462.0,117.0,1769.0,7665.0,1589.0,1442.0,2011.0,739.0,1556.0,1823.0,2075.0,1740.0,2108.0,1331.0,2223.0,8716.0,2005.0,4261.0,1179.0,1288.0
Female,"Yes, but I don’t use it",656.0,124.0,460.0,251.0,350.0,483.0,140.0,107.0,350.0,194.0,270.0,586.0,257.0,271.0,187.0,249.0,193.0,235.0,189.0,1373.0,167.0,530.0,125.0,239.0,9.0,301.0,2132.0,234.0,300.0,133.0,41.0,320.0,347.0,153.0,240.0,232.0,278.0,168.0,662.0,148.0,392.0,285.0,278.0
Male,No,770.0,305.0,536.0,1052.0,237.0,1210.0,376.0,216.0,736.0,290.0,456.0,671.0,432.0,754.0,506.0,560.0,226.0,227.0,450.0,2982.0,336.0,1011.0,199.0,362.0,15.0,702.0,5926.0,273.0,302.0,109.0,117.0,359.0,671.0,335.0,332.0,487.0,580.0,392.0,3242.0,110.0,868.0,792.0,719.0
Male,"Yes, and I use it",5476.0,1905.0,2918.0,1861.0,1906.0,1265.0,1425.0,2140.0,1541.0,2786.0,1639.0,3134.0,1334.0,1454.0,1625.0,1368.0,1195.0,1976.0,1292.0,10489.0,2527.0,1488.0,2284.0,1491.0,123.0,1675.0,7561.0,1679.0,1435.0,1997.0,682.0,1575.0,1803.0,1975.0,1684.0,2069.0,1487.0,2394.0,8014.0,1954.0,4233.0,1316.0,1112.0
Male,"Yes, but I don’t use it",817.0,114.0,364.0,323.0,384.0,412.0,130.0,126.0,229.0,184.0,207.0,402.0,215.0,247.0,227.0,247.0,201.0,206.0,230.0,1352.0,128.0,569.0,195.0,194.0,14.0,315.0,2075.0,217.0,291.0,167.0,75.0,231.0,276.0,215.0,195.0,192.0,269.0,284.0,839.0,120.0,374.0,273.0,277.0
