ST04Q01,IC01Q02,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,415.0,204.0,381.0,749.0,1079.0,1217.0,1021.0,869.0,553.0,36.0,369.0,275.0,197.0,631.0,794.0,938.0,53.0,221.0,483.0,2100.0,741.0,1496.0,1230.0,706.0,9.0,939.0,8711.0,126.0,314.0,21.0,361.0,636.0,526.0,1015.0,1008.0,307.0,485.0,521.0,1872.0,71.0,560.0,1472.0,1076.0
Female,"Yes, and I use it",5973.0,1992.0,3390.0,2520.0,1083.0,1461.0,1107.0,1457.0,1823.0,3347.0,1816.0,3675.0,1726.0,1694.0,1005.0,1299.0,1505.0,2162.0,1421.0,11719.0,1627.0,1641.0,764.0,1288.0,111.0,1250.0,7268.0,1825.0,1596.0,2139.0,430.0,1554.0,2137.0,1360.0,1103.0,2133.0,1540.0,1951.0,9599.0,2067.0,4513.0,707.0,1282.0
Female,"Yes, but I don’t use it",451.0,112.0,201.0,177.0,459.0,413.0,135.0,123.0,207.0,71.0,189.0,313.0,112.0,195.0,274.0,200.0,69.0,127.0,263.0,804.0,439.0,361.0,335.0,165.0,16.0,396.0,1002.0,116.0,157.0,58.0,62.0,164.0,124.0,160.0,164.0,292.0,134.0,176.0,817.0,123.0,411.0,150.0,110.0
Male,No,524.0,253.0,348.0,749.0,1036.0,1234.0,823.0,854.0,622.0,94.0,395.0,386.0,228.0,686.0,898.0,906.0,103.0,197.0,404.0,2180.0,841.0,882.0,1372.0,676.0,18.0,1060.0,7800.0,146.0,328.0,57.0,353.0,601.0,413.0,959.0,909.0,362.0,567.0,623.0,2113.0,117.0,676.0,1511.0,907.0
Male,"Yes, and I use it",5829.0,1919.0,3196.0,2169.0,950.0,1255.0,946.0,1424.0,1625.0,2998.0,1519.0,3094.0,1537.0,1493.0,1054.0,979.0,1244.0,2005.0,1201.0,11451.0,1638.0,1600.0,813.0,1112.0,117.0,1116.0,6519.0,1788.0,1494.0,2021.0,417.0,1330.0,2142.0,1298.0,1078.0,1991.0,1522.0,1996.0,8825.0,1677.0,4218.0,682.0,1023.0
Male,"Yes, but I don’t use it",723.0,160.0,306.0,324.0,529.0,420.0,165.0,197.0,272.0,191.0,399.0,722.0,238.0,286.0,395.0,297.0,281.0,204.0,370.0,1291.0,508.0,624.0,477.0,271.0,19.0,519.0,1290.0,238.0,216.0,200.0,97.0,243.0,202.0,260.0,225.0,401.0,252.0,459.0,1224.0,391.0,596.0,208.0,187.0
