ST04Q01,IC01Q10,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,125.0,18.0,98.0,326.0,112.0,216.0,421.0,67.0,62.0,85.0,166.0,191.0,22.0,234.0,75.0,217.0,74.0,172.0,127.0,492.0,712.0,632.0,199.0,164.0,2.0,69.0,2562.0,53.0,82.0,67.0,33.0,117.0,82.0,137.0,265.0,157.0,126.0,45.0,318.0,49.0,117.0,640.0,501.0
Female,"Yes, and I use it",6169.0,2190.0,3624.0,2887.0,2229.0,2640.0,1733.0,2322.0,2437.0,3068.0,1964.0,3279.0,1904.0,2112.0,1847.0,1991.0,1278.0,1709.0,1789.0,13391.0,1199.0,2490.0,1631.0,1858.0,119.0,2373.0,13162.0,1718.0,1774.0,1867.0,808.0,2144.0,2641.0,2340.0,1827.0,2264.0,1934.0,2533.0,11414.0,1766.0,4867.0,1448.0,1812.0
Female,"Yes, but I don’t use it",557.0,96.0,250.0,231.0,290.0,237.0,115.0,75.0,99.0,281.0,251.0,794.0,109.0,177.0,165.0,230.0,270.0,627.0,252.0,754.0,886.0,373.0,499.0,147.0,15.0,141.0,1265.0,301.0,218.0,278.0,18.0,105.0,72.0,87.0,194.0,308.0,104.0,76.0,546.0,434.0,496.0,234.0,157.0
Male,No,151.0,29.0,83.0,311.0,138.0,237.0,286.0,91.0,52.0,95.0,115.0,155.0,23.0,222.0,133.0,146.0,68.0,153.0,112.0,521.0,543.0,509.0,195.0,106.0,2.0,160.0,2072.0,64.0,75.0,71.0,38.0,80.0,74.0,149.0,211.0,170.0,103.0,81.0,380.0,57.0,143.0,507.0,317.0
Male,"Yes, and I use it",6296.0,2186.0,3545.0,2601.0,2017.0,2411.0,1536.0,2265.0,2392.0,2908.0,1946.0,3222.0,1872.0,1992.0,1993.0,1828.0,1363.0,1644.0,1606.0,13356.0,1747.0,2102.0,2001.0,1813.0,146.0,2347.0,12255.0,1859.0,1742.0,1920.0,775.0,1980.0,2565.0,2248.0,1822.0,2238.0,2089.0,2762.0,11004.0,1810.0,4850.0,1705.0,1645.0
Male,"Yes, but I don’t use it",638.0,120.0,223.0,339.0,373.0,266.0,120.0,138.0,95.0,269.0,258.0,848.0,112.0,242.0,234.0,210.0,197.0,607.0,257.0,1048.0,687.0,495.0,479.0,152.0,6.0,195.0,1296.0,247.0,226.0,279.0,66.0,122.0,128.0,152.0,188.0,347.0,158.0,240.0,776.0,321.0,501.0,194.0,175.0
