ST04Q01,IC22Q01,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,Agree,2666.0,838.0,1864.0,961.0,1349.0,1785.0,490.0,1335.0,1287.0,1036.0,1091.0,2461.0,798.0,1184.0,1272.0,1329.0,605.0,1393.0,928.0,7308.0,1426.0,775.0,1221.0,1107.0,62.0,1528.0,5135.0,993.0,892.0,736.0,410.0,1151.0,966.0,1290.0,1195.0,1516.0,1108.0,1388.0,5158.0,896.0,2599.0,882.0,614.0
Female,Disagree,218.0,103.0,186.0,45.0,496.0,283.0,20.0,197.0,41.0,47.0,96.0,533.0,130.0,116.0,77.0,199.0,53.0,189.0,231.0,1491.0,683.0,81.0,665.0,161.0,26.0,258.0,284.0,104.0,55.0,51.0,76.0,82.0,39.0,244.0,218.0,207.0,86.0,148.0,492.0,120.0,730.0,158.0,30.0
Female,Strongly agree,3783.0,1320.0,1815.0,2359.0,691.0,937.0,1645.0,876.0,1221.0,2114.0,1159.0,1167.0,1086.0,1166.0,700.0,824.0,829.0,868.0,855.0,4964.0,511.0,2490.0,254.0,886.0,43.0,737.0,10871.0,950.0,1082.0,1334.0,345.0,1093.0,1768.0,993.0,807.0,949.0,949.0,1042.0,5984.0,1104.0,1853.0,1170.0,1678.0
Female,Strongly disagree,46.0,26.0,40.0,22.0,84.0,67.0,21.0,34.0,15.0,8.0,14.0,64.0,29.0,30.0,8.0,46.0,17.0,49.0,33.0,318.0,258.0,34.0,193.0,9.0,6.0,37.0,194.0,18.0,14.0,10.0,10.0,11.0,3.0,23.0,51.0,35.0,11.0,27.0,151.0,28.0,152.0,73.0,18.0
Male,Agree,2758.0,874.0,1634.0,975.0,1203.0,1439.0,384.0,1095.0,1075.0,898.0,1040.0,2089.0,733.0,984.0,1275.0,974.0,590.0,1205.0,758.0,6032.0,1267.0,585.0,1220.0,908.0,62.0,1462.0,4694.0,1086.0,817.0,652.0,392.0,917.0,998.0,1052.0,961.0,1295.0,932.0,1236.0,4437.0,719.0,2314.0,900.0,468.0
Male,Disagree,300.0,185.0,229.0,58.0,405.0,329.0,16.0,301.0,71.0,56.0,113.0,648.0,177.0,163.0,101.0,228.0,86.0,264.0,252.0,1490.0,710.0,102.0,797.0,188.0,25.0,346.0,345.0,143.0,78.0,61.0,81.0,117.0,84.0,269.0,248.0,252.0,112.0,196.0,537.0,122.0,758.0,167.0,25.0
Male,Strongly agree,3773.0,1169.0,1789.0,2136.0,805.0,979.0,1443.0,966.0,1313.0,2103.0,1095.0,1239.0,1012.0,1195.0,906.0,871.0,836.0,788.0,802.0,6158.0,703.0,2240.0,280.0,931.0,58.0,780.0,9842.0,891.0,1064.0,1444.0,377.0,1042.0,1637.0,1139.0,879.0,1114.0,1247.0,1442.0,6392.0,1161.0,1919.0,1206.0,1512.0
Male,Strongly disagree,90.0,72.0,103.0,28.0,104.0,162.0,27.0,94.0,36.0,21.0,27.0,193.0,76.0,88.0,28.0,70.0,41.0,89.0,78.0,606.0,421.0,107.0,374.0,39.0,9.0,84.0,242.0,46.0,38.0,32.0,22.0,56.0,26.0,57.0,109.0,67.0,44.0,97.0,288.0,74.0,385.0,110.0,39.0
