ST04Q01,IC02Q07,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,6122.0,2126.0,3698.0,2778.0,2220.0,2613.0,1878.0,2107.0,2380.0,2831.0,2032.0,3998.0,1957.0,1681.0,1899.0,2043.0,1561.0,2327.0,1822.0,13501.0,2502.0,2511.0,2024.0,1891.0,126.0,2224.0,13347.0,1873.0,1907.0,2072.0,715.0,2054.0,2524.0,2151.0,1805.0,2296.0,1819.0,2343.0,11582.0,2009.0,5035.0,2007.0,2005.0
Female,"Yes, and I use it",165.0,46.0,66.0,191.0,87.0,98.0,127.0,79.0,49.0,115.0,58.0,36.0,19.0,315.0,38.0,82.0,15.0,37.0,140.0,356.0,79.0,444.0,26.0,65.0,3.0,87.0,1254.0,49.0,44.0,43.0,55.0,88.0,78.0,136.0,157.0,95.0,106.0,91.0,222.0,47.0,124.0,78.0,129.0
Female,"Yes, but I don’t use it",489.0,101.0,148.0,427.0,322.0,373.0,223.0,238.0,126.0,327.0,256.0,171.0,47.0,498.0,142.0,290.0,40.0,119.0,176.0,643.0,291.0,510.0,272.0,193.0,4.0,265.0,2177.0,127.0,94.0,60.0,76.0,217.0,160.0,237.0,289.0,330.0,224.0,191.0,347.0,145.0,235.0,221.0,212.0
Male,No,6001.0,2052.0,3413.0,2561.0,2091.0,2407.0,1533.0,1959.0,2247.0,2630.0,1923.0,3771.0,1871.0,1448.0,2010.0,1640.0,1504.0,2121.0,1617.0,12659.0,2685.0,1547.0,2182.0,1655.0,139.0,2146.0,11523.0,1895.0,1767.0,2076.0,682.0,1806.0,2400.0,1981.0,1643.0,2209.0,1847.0,2375.0,10971.0,1786.0,4796.0,1984.0,1647.0
Male,"Yes, and I use it",308.0,93.0,152.0,233.0,98.0,114.0,174.0,199.0,101.0,210.0,116.0,114.0,57.0,515.0,77.0,181.0,57.0,76.0,171.0,1033.0,123.0,922.0,65.0,160.0,11.0,143.0,1640.0,115.0,77.0,73.0,74.0,123.0,141.0,265.0,268.0,149.0,214.0,276.0,501.0,127.0,255.0,171.0,189.0
Male,"Yes, but I don’t use it",647.0,140.0,216.0,427.0,337.0,378.0,208.0,300.0,148.0,379.0,240.0,284.0,70.0,487.0,262.0,352.0,47.0,178.0,179.0,1101.0,321.0,613.0,419.0,217.0,2.0,406.0,2298.0,155.0,154.0,103.0,104.0,231.0,213.0,251.0,284.0,383.0,276.0,406.0,567.0,203.0,381.0,250.0,223.0
