ST04Q01,ST79Q10,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Every Lesson,325,198,97,38,72,477,331,186,110,76,96,306,20,89,22,140,51,18,25,36,17,34,120,13,21,20,195,24,84,1582,49,486,258,39,26,3,33,58,26,237,34,942,89,41,39,15,21,197,21,121,754,240,63,170,51,89,36,329,25,82,287,238,118,598,64,67,66,72
Female,Most Lessons,336,241,272,125,244,541,426,465,248,101,328,371,56,129,55,386,231,88,89,54,58,104,216,82,63,53,467,59,192,2511,173,652,310,200,130,8,98,131,108,375,52,1428,143,141,76,88,54,233,70,263,928,267,116,299,195,213,139,781,81,355,532,336,240,1021,204,127,106,113
Female,Never or Hardly Ever,236,1031,3390,1095,1790,4398,398,4855,1242,1195,903,1413,336,994,1278,633,1234,1031,2265,399,1308,941,870,1002,1280,848,438,1316,1080,2725,1266,534,671,757,849,53,1029,1149,967,502,368,5353,970,819,1004,995,311,1000,1138,997,807,762,1054,597,1062,668,1192,4883,1021,2483,605,544,546,988,3055,996,1238,835
Female,Some Lessons,398,497,834,276,630,1042,502,1596,677,389,729,896,130,345,301,584,925,478,465,145,188,314,506,298,282,212,760,281,403,3224,474,713,694,566,457,21,369,325,631,653,130,3803,359,358,268,389,178,548,318,453,930,460,451,483,517,472,383,2370,394,774,1087,411,649,1169,800,398,376,727
Male,Every Lesson,331,245,215,64,136,731,374,480,162,145,143,309,33,112,84,199,91,63,76,48,65,82,206,70,51,62,221,31,111,1946,95,657,409,94,83,3,108,140,86,255,44,1436,187,72,63,55,53,279,75,192,1042,276,154,290,128,185,181,612,82,214,374,297,189,903,130,104,131,108
Male,Most Lessons,383,353,493,204,381,795,564,795,316,188,360,437,79,160,135,471,301,167,227,77,109,164,325,170,104,110,497,85,199,3017,303,501,387,378,188,14,214,224,194,407,69,1903,205,253,169,160,89,291,145,430,793,280,229,407,287,297,390,1265,193,575,553,278,311,872,294,220,168,188
Male,Never or Hardly Ever,248,733,2789,900,1489,2949,295,3807,1012,946,727,1065,265,699,1051,463,1020,749,1884,327,1004,725,641,982,1019,684,362,1247,770,2348,1149,429,493,619,640,64,775,1016,848,419,277,3709,752,674,836,840,279,670,942,704,664,559,902,350,876,593,958,3967,767,1976,282,362,479,887,2773,890,840,555
Male,Some Lessons,392,465,1196,386,687,1205,470,1771,729,414,724,901,163,326,385,568,964,569,644,172,249,367,495,398,341,289,739,279,336,3121,652,489,596,701,444,23,462,369,673,560,154,3615,364,446,332,463,169,583,313,517,776,495,476,439,539,519,496,2401,472,920,659,327,646,984,955,462,433,692
