ST04Q01,ST83Q04,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Agree,494,874,2244,504,1407,2933,734,3389,988,907,1231,1324,243,666,864,910,1330,847,1417,275,713,528,788,839,828,574,991,780,737,4883,892,958,878,939,794,37,657,668,1051,920,269,4901,785,741,664,764,318,947,794,962,1434,776,846,784,985,777,904,4003,783,1677,1256,552,709,1678,1904,699,804,795
Female,Disagree,55,214,918,451,564,740,146,1178,327,158,127,232,96,189,275,309,448,337,587,116,342,375,197,166,305,138,35,356,270,1384,464,167,77,340,208,26,226,379,214,155,80,841,184,304,323,325,53,125,359,217,485,207,227,224,220,252,237,1502,294,694,118,163,119,474,879,310,159,47
Female,Strongly agree,745,737,1154,340,533,2493,711,2089,842,665,662,1238,182,642,437,399,504,362,703,183,326,301,639,346,397,357,823,420,644,3090,410,1172,960,190,428,16,558,356,409,641,196,5472,521,193,311,317,177,786,286,607,1149,667,555,470,574,327,521,2217,359,1043,1123,673,659,1397,1082,482,735,903
Female,Strongly disagree,17,108,280,235,225,249,61,431,118,31,33,84,23,78,84,120,120,73,133,55,187,184,87,45,118,50,12,127,98,671,199,100,17,89,30,5,77,253,58,41,38,303,69,124,81,74,15,50,112,70,308,84,60,65,51,83,92,628,67,275,14,127,64,182,257,87,62,9
Male,Agree,503,825,2378,556,1300,2508,750,3164,977,870,1086,1173,254,551,807,834,1290,779,1473,268,599,529,738,961,761,590,988,720,626,4856,1040,681,834,972,703,31,637,707,1053,870,257,4687,686,769,687,765,289,842,705,956,1186,710,838,703,940,815,1015,3787,758,1607,942,395,674,1466,1993,784,714,644
Male,Disagree,53,223,770,392,496,585,168,994,323,134,137,230,91,130,208,293,376,293,514,113,266,305,189,186,224,121,68,326,206,1352,474,215,105,411,172,22,219,323,222,161,71,807,155,324,252,265,80,124,306,196,467,179,231,182,228,274,320,1446,241,596,101,147,182,458,767,280,141,37
Male,Strongly agree,770,628,1263,418,616,2281,702,2179,786,645,662,1156,164,561,553,430,568,393,658,184,380,356,634,404,434,367,736,415,467,3394,468,1016,930,246,440,39,596,474,457,536,190,4841,563,234,375,371,194,772,307,631,1236,648,610,519,591,394,541,2224,422,1215,803,553,670,1382,1059,482,640,847
Male,Strongly disagree,37,120,286,194,265,253,80,487,126,49,67,85,28,63,92,139,113,79,179,50,171,158,107,66,97,52,27,171,113,822,221,199,24,157,43,13,93,244,68,54,19,316,101,123,77,100,28,27,163,67,357,78,90,89,69,106,152,763,62,260,25,155,102,286,301,111,65,15
