ST04Q01,ST87Q07,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Agree,582,1042,2801,768,1805,3509,918,4345,1132,1138,1242,1360,330,726,1013,963,1439,936,1690,368,1013,753,1009,995,986,571,1111,1019,891,6301,856,986,1020,774,812,43,821,876,1131,931,357,5840,883,951,842,856,329,977,855,1202,1604,925,944,890,1184,788,1016,4761,922,1966,1405,727,720,1870,2612,977,941,1246
Female,Disagree,49,296,799,219,305,596,218,1091,242,241,261,163,98,112,169,501,250,423,635,108,193,219,309,165,250,83,59,221,120,1686,209,210,138,519,385,9,196,234,268,94,102,715,178,208,224,130,143,77,391,208,546,284,377,200,185,375,242,749,186,351,113,167,159,409,563,255,183,215
Female,Strongly agree,646,461,804,480,506,1935,448,1391,823,339,527,1185,76,691,447,176,615,171,351,125,284,362,313,210,367,433,675,381,675,1563,855,1064,748,169,198,31,416,451,279,696,87,4703,438,198,264,455,77,750,217,427,912,438,299,393,416,192,428,2616,347,1238,969,523,618,1292,792,295,571,255
Female,Strongly disagree,19,101,178,69,87,184,53,241,59,33,24,42,35,31,30,97,59,87,148,27,58,57,70,25,38,23,3,58,39,426,40,112,17,99,64,1,75,96,54,18,31,178,42,25,47,37,12,26,81,45,273,82,56,58,40,68,62,175,38,116,20,50,50,115,135,44,49,28
Male,Agree,612,850,2832,712,1661,2817,819,3850,1027,1007,1078,1293,320,591,933,828,1424,804,1568,355,814,689,821,1092,839,566,1026,960,656,5540,1003,730,1004,830,674,46,717,844,1093,867,325,5588,706,951,840,806,301,969,763,1129,1339,795,849,703,1097,748,1022,4278,834,1762,993,517,775,1560,2539,925,795,1037
Male,Disagree,56,299,736,224,332,643,286,987,255,210,220,164,95,92,178,481,262,421,664,92,208,216,359,188,284,86,59,240,137,2152,279,251,170,569,380,11,283,226,268,131,90,845,221,209,197,159,173,90,342,185,525,293,443,228,171,474,352,961,159,391,140,171,242,430,560,289,137,194
Male,Strongly agree,642,483,893,525,513,1801,479,1574,847,423,605,1044,102,575,482,201,539,182,363,138,286,379,349,299,320,445,699,353,562,1766,837,939,673,247,215,44,424,522,384,564,104,3866,450,234,277,468,85,613,239,464,1037,412,357,456,510,211,456,2536,430,1289,696,465,515,1311,852,372,549,287
Male,Strongly disagree,31,123,214,105,158,213,97,377,79,52,47,44,17,35,54,186,92,129,195,26,98,68,126,36,68,25,18,83,51,869,72,158,36,143,79,3,113,125,54,38,22,242,102,59,51,65,32,24,132,79,271,96,98,97,50,147,163,392,56,188,33,87,83,219,164,51,46,22
