ST04Q01,ST81Q04,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Every Lesson,61,251,404,96,150,625,109,428,127,46,115,135,22,91,151,94,122,55,151,47,191,79,165,47,106,58,105,123,107,860,55,209,67,46,50,6,73,159,63,138,27,632,107,86,125,74,33,76,98,89,460,159,69,118,73,87,108,500,92,213,43,225,144,185,225,104,144,32
Female,Most Lessons,196,359,639,220,308,1325,309,825,336,102,341,352,48,197,284,201,354,264,505,72,291,257,378,133,236,134,139,170,238,1696,204,624,103,131,239,12,203,254,150,311,43,1493,257,197,221,275,66,268,193,244,773,272,221,311,135,230,237,1075,287,517,217,372,295,648,413,175,259,125
Female,Never or Hardly Ever,433,513,1612,648,1210,1725,282,2904,805,932,674,1118,274,676,511,798,760,500,854,274,621,491,364,539,596,339,813,781,787,3675,815,612,1126,802,466,43,684,712,650,506,320,4545,516,457,425,355,208,413,584,736,994,565,659,474,967,359,728,3889,373,1638,779,292,266,1452,2113,683,740,363
Female,Some Lessons,619,810,1949,565,1067,2730,958,2939,1005,680,925,1301,194,610,706,645,1174,800,1334,237,471,568,800,679,706,596,799,610,629,3821,888,937,636,582,707,24,562,534,869,812,195,4830,669,618,625,777,258,1185,668,771,1163,738,736,633,654,761,669,2905,760,1310,1471,628,835,1451,1371,615,620,1228
Male,Every Lesson,73,245,383,106,198,669,217,536,159,86,177,150,20,86,175,151,108,80,201,47,166,135,215,94,118,55,136,147,110,1096,106,387,94,79,97,4,100,206,95,151,26,852,197,79,121,88,49,117,135,123,607,189,116,190,126,147,173,739,99,265,98,216,212,430,275,97,160,41
Male,Most Lessons,170,367,730,234,334,1291,376,905,390,131,373,365,51,180,316,228,344,234,447,80,252,269,392,185,234,145,184,203,223,1847,308,525,130,243,223,16,218,306,249,365,49,1626,277,227,229,199,79,274,235,334,709,283,224,277,218,326,365,1267,287,531,298,316,357,709,444,202,247,115
Male,Never or Hardly Ever,447,503,1529,694,1136,1391,308,2531,752,762,542,983,267,507,474,707,827,450,800,229,534,458,383,520,545,354,717,678,522,3270,773,576,1071,722,420,46,630,644,533,355,260,3724,485,467,391,472,203,369,513,631,938,484,680,456,709,351,747,3291,424,1555,384,261,286,1136,1955,673,589,329
Male,Some Lessons,668,655,2063,524,1015,2281,785,2868,905,716,859,1167,196,530,686,608,1070,778,1393,254,465,480,680,821,618,582,773,610,550,4188,1016,603,587,745,615,38,605,584,924,752,203,4431,536,670,652,745,257,1024,596,760,997,655,750,554,779,767,718,2942,700,1327,1073,459,766,1329,1483,693,554,1058
