ST04Q01,IC11Q07,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,4775.0,1857.0,3080.0,2696.0,1505.0,2675.0,1800.0,2053.0,2191.0,1906.0,1727.0,3760.0,1660.0,1937.0,1590.0,2073.0,1202.0,2046.0,1607.0,11424.0,2431.0,1679.0,2054.0,1555.0,111.0,1494.0,11457.0,1494.0,1555.0,1463.0,559.0,2051.0,1857.0,1631.0,1892.0,1562.0,1787.0,2159.0,9173.0,1840.0,4258.0,1584.0,1737.0
Female,"Yes, but only the teacher demonstrated this ",970.0,187.0,483.0,328.0,1062.0,305.0,116.0,203.0,178.0,532.0,379.0,269.0,188.0,273.0,387.0,184.0,126.0,323.0,154.0,1029.0,124.0,603.0,205.0,351.0,14.0,792.0,2451.0,399.0,317.0,245.0,119.0,119.0,466.0,354.0,144.0,632.0,167.0,253.0,1268.0,169.0,708.0,290.0,175.0
Female,"Yes, students did this",931.0,204.0,321.0,354.0,57.0,98.0,251.0,183.0,182.0,724.0,248.0,175.0,167.0,280.0,92.0,139.0,179.0,129.0,274.0,1588.0,315.0,1095.0,73.0,254.0,11.0,274.0,2540.0,122.0,160.0,417.0,160.0,167.0,374.0,566.0,207.0,515.0,196.0,187.0,1334.0,133.0,346.0,392.0,366.0
Male,No,4584.0,1717.0,2849.0,2416.0,1409.0,2431.0,1469.0,1876.0,1968.0,1651.0,1474.0,3437.0,1581.0,1629.0,1731.0,1648.0,1120.0,1792.0,1367.0,10217.0,2496.0,1005.0,2191.0,1353.0,109.0,1589.0,9062.0,1481.0,1380.0,1302.0,489.0,1708.0,1672.0,1350.0,1577.0,1529.0,1739.0,2002.0,8511.0,1577.0,3971.0,1376.0,1295.0
Male,"Yes, but only the teacher demonstrated this ",1124.0,278.0,499.0,409.0,1005.0,322.0,149.0,300.0,273.0,586.0,436.0,419.0,180.0,406.0,444.0,248.0,154.0,380.0,213.0,1670.0,179.0,770.0,290.0,355.0,28.0,727.0,2851.0,487.0,360.0,314.0,136.0,186.0,569.0,401.0,247.0,636.0,245.0,551.0,1431.0,252.0,825.0,458.0,256.0
Male,"Yes, students did this",1176.0,261.0,410.0,365.0,108.0,150.0,241.0,281.0,240.0,782.0,356.0,294.0,213.0,384.0,150.0,241.0,268.0,176.0,305.0,2376.0,429.0,1204.0,187.0,354.0,17.0,352.0,3187.0,172.0,244.0,568.0,244.0,241.0,462.0,756.0,351.0,565.0,353.0,425.0,1682.0,226.0,542.0,545.0,447.0
