ST04Q01,IC11Q03,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,5025.0,1847.0,2950.0,2628.0,1659.0,2764.0,1723.0,2100.0,2190.0,1680.0,1552.0,3507.0,1677.0,1894.0,1500.0,2018.0,1244.0,1831.0,1570.0,10422.0,2512.0,1417.0,2136.0,1455.0,101.0,1597.0,10886.0,1443.0,1588.0,1581.0,558.0,1939.0,1922.0,1550.0,1828.0,1800.0,1744.0,2207.0,9479.0,1775.0,3888.0,1437.0,1638.0
Female,"Yes, but only the teacher demonstrated this ",883.0,200.0,580.0,347.0,898.0,218.0,127.0,164.0,177.0,560.0,412.0,430.0,173.0,284.0,468.0,207.0,125.0,494.0,184.0,1176.0,104.0,535.0,138.0,412.0,19.0,644.0,2560.0,419.0,285.0,230.0,103.0,178.0,428.0,375.0,138.0,491.0,157.0,218.0,1069.0,198.0,887.0,313.0,166.0
Female,"Yes, students did this",771.0,200.0,354.0,405.0,65.0,96.0,316.0,171.0,182.0,944.0,383.0,270.0,166.0,305.0,98.0,168.0,137.0,167.0,282.0,2413.0,255.0,1365.0,58.0,291.0,17.0,310.0,2960.0,156.0,157.0,313.0,176.0,219.0,345.0,619.0,259.0,416.0,244.0,176.0,1245.0,172.0,533.0,512.0,477.0
Male,No,4722.0,1605.0,2711.0,2309.0,1463.0,2475.0,1394.0,1836.0,1929.0,1449.0,1296.0,3228.0,1531.0,1601.0,1631.0,1603.0,1124.0,1675.0,1385.0,9094.0,2581.0,876.0,2249.0,1266.0,98.0,1519.0,8583.0,1408.0,1381.0,1364.0,484.0,1591.0,1672.0,1290.0,1455.0,1689.0,1672.0,2045.0,8678.0,1532.0,3608.0,1218.0,1213.0
Male,"Yes, but only the teacher demonstrated this ",1105.0,278.0,586.0,415.0,939.0,264.0,147.0,262.0,291.0,593.0,498.0,518.0,208.0,420.0,533.0,269.0,166.0,457.0,199.0,1900.0,153.0,787.0,248.0,419.0,30.0,700.0,2986.0,507.0,360.0,296.0,138.0,240.0,573.0,406.0,248.0,527.0,264.0,519.0,1331.0,264.0,1005.0,494.0,254.0
Male,"Yes, students did this",1049.0,368.0,448.0,455.0,115.0,162.0,318.0,347.0,259.0,991.0,474.0,401.0,233.0,394.0,161.0,265.0,252.0,213.0,299.0,3232.0,372.0,1258.0,172.0,377.0,25.0,437.0,3482.0,228.0,240.0,524.0,248.0,306.0,456.0,806.0,454.0,517.0,393.0,411.0,1622.0,259.0,721.0,664.0,526.0
