ST04Q01,IC02Q02,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,728.0,1731.0,2883.0,2114.0,2206.0,2270.0,1324.0,1646.0,2118.0,386.0,1698.0,2295.0,1396.0,1552.0,1516.0,1748.0,909.0,1723.0,1668.0,11791.0,2143.0,2482.0,1304.0,1433.0,120.0,2134.0,12871.0,848.0,967.0,254.0,199.0,1763.0,1482.0,939.0,1745.0,1146.0,1272.0,2052.0,7946.0,597.0,3064.0,1537.0,1605.0
Female,"Yes, and I use it",5243.0,327.0,540.0,698.0,36.0,186.0,567.0,320.0,253.0,2400.0,242.0,1389.0,324.0,441.0,147.0,178.0,470.0,290.0,264.0,1426.0,328.0,534.0,158.0,231.0,9.0,107.0,1891.0,754.0,739.0,1619.0,318.0,250.0,592.0,684.0,267.0,794.0,517.0,285.0,2571.0,1337.0,1742.0,244.0,374.0
Female,"Yes, but I don’t use it",816.0,233.0,517.0,578.0,383.0,627.0,353.0,478.0,189.0,610.0,434.0,562.0,331.0,518.0,418.0,509.0,235.0,484.0,204.0,1305.0,416.0,452.0,858.0,491.0,7.0,339.0,2074.0,461.0,353.0,323.0,332.0,348.0,699.0,912.0,257.0,787.0,361.0,303.0,1698.0,301.0,640.0,549.0,448.0
Male,No,902.0,1537.0,2734.0,1995.0,2105.0,2013.0,1068.0,1612.0,1939.0,334.0,1607.0,2130.0,1245.0,1440.0,1663.0,1530.0,889.0,1595.0,1408.0,10761.0,2327.0,1413.0,1362.0,1285.0,127.0,2028.0,10834.0,920.0,1041.0,310.0,209.0,1541.0,1258.0,899.0,1586.0,1201.0,1317.0,2052.0,7541.0,515.0,2934.0,1576.0,1263.0
Male,"Yes, and I use it",5229.0,486.0,575.0,671.0,68.0,259.0,580.0,467.0,331.0,2360.0,299.0,1460.0,427.0,520.0,188.0,214.0,483.0,276.0,343.0,2273.0,376.0,973.0,275.0,317.0,18.0,204.0,2353.0,788.0,629.0,1631.0,344.0,295.0,816.0,900.0,360.0,779.0,605.0,539.0,2857.0,1298.0,1852.0,298.0,485.0
Male,"Yes, but I don’t use it",859.0,275.0,483.0,543.0,350.0,629.0,281.0,382.0,233.0,566.0,394.0,615.0,341.0,498.0,502.0,428.0,237.0,516.0,220.0,1755.0,431.0,693.0,1032.0,436.0,9.0,464.0,2294.0,462.0,349.0,323.0,321.0,320.0,680.0,721.0,254.0,763.0,417.0,480.0,1712.0,341.0,686.0,547.0,345.0
