ST04Q01,IC22Q07,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,Agree,1244.0,448.0,859.0,984.0,794.0,533.0,545.0,851.0,834.0,518.0,449.0,1153.0,414.0,784.0,541.0,793.0,381.0,559.0,485.0,3883.0,888.0,897.0,368.0,500.0,46.0,588.0,5740.0,541.0,438.0,194.0,272.0,510.0,695.0,826.0,743.0,941.0,661.0,989.0,3446.0,398.0,1265.0,597.0,646.0
Female,Disagree,4163.0,1197.0,2216.0,1544.0,1469.0,1968.0,947.0,1166.0,1278.0,1793.0,1467.0,2467.0,1129.0,1204.0,1358.0,1182.0,757.0,1525.0,1022.0,7256.0,1465.0,1219.0,1599.0,1266.0,72.0,1672.0,6063.0,1218.0,1193.0,1117.0,423.0,1333.0,1560.0,1258.0,1051.0,1372.0,1078.0,1004.0,5882.0,1185.0,2842.0,1007.0,982.0
Female,Strongly agree,304.0,111.0,219.0,378.0,112.0,80.0,309.0,211.0,211.0,135.0,80.0,195.0,105.0,281.0,68.0,221.0,98.0,101.0,183.0,1107.0,217.0,706.0,40.0,152.0,5.0,104.0,2661.0,105.0,108.0,54.0,86.0,145.0,181.0,260.0,233.0,218.0,232.0,270.0,1035.0,110.0,290.0,292.0,285.0
Female,Strongly disagree,972.0,510.0,558.0,457.0,243.0,490.0,362.0,203.0,237.0,683.0,361.0,380.0,373.0,217.0,90.0,193.0,250.0,304.0,346.0,1760.0,298.0,524.0,327.0,243.0,14.0,192.0,1949.0,184.0,288.0,755.0,57.0,329.0,330.0,198.0,217.0,173.0,170.0,325.0,1359.0,442.0,901.0,370.0,343.0
Male,Agree,1504.0,461.0,836.0,993.0,728.0,515.0,512.0,793.0,786.0,493.0,478.0,1190.0,357.0,806.0,621.0,742.0,410.0,581.0,451.0,3886.0,926.0,908.0,643.0,545.0,28.0,691.0,5464.0,677.0,473.0,219.0,310.0,584.0,788.0,829.0,693.0,956.0,777.0,1014.0,3569.0,395.0,1309.0,748.0,569.0
Male,Disagree,3709.0,1084.0,1801.0,1282.0,1227.0,1555.0,695.0,971.0,994.0,1326.0,1218.0,1961.0,934.0,946.0,1370.0,809.0,593.0,1236.0,829.0,6315.0,1331.0,614.0,1472.0,933.0,67.0,1428.0,4765.0,1051.0,983.0,889.0,361.0,942.0,1205.0,988.0,812.0,1130.0,880.0,975.0,4802.0,847.0,2403.0,774.0,689.0
Male,Strongly agree,460.0,182.0,329.0,471.0,204.0,194.0,340.0,334.0,351.0,285.0,182.0,371.0,193.0,412.0,110.0,361.0,201.0,161.0,251.0,1851.0,380.0,1134.0,109.0,294.0,14.0,189.0,3247.0,194.0,215.0,172.0,134.0,255.0,381.0,463.0,402.0,312.0,415.0,474.0,1660.0,264.0,520.0,489.0,419.0
Male,Strongly disagree,1227.0,557.0,768.0,432.0,355.0,645.0,311.0,350.0,352.0,947.0,390.0,622.0,507.0,255.0,201.0,223.0,332.0,361.0,350.0,2166.0,461.0,348.0,447.0,289.0,45.0,359.0,1574.0,230.0,316.0,893.0,64.0,340.0,362.0,223.0,265.0,326.0,248.0,496.0,1586.0,547.0,1106.0,368.0,309.0
