ST04Q01,IC02Q01,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,244.0,79.0,537.0,444.0,388.0,165.0,641.0,156.0,97.0,330.0,210.0,211.0,92.0,312.0,49.0,162.0,109.0,96.0,291.0,2293.0,516.0,368.0,456.0,253.0,5.0,78.0,3512.0,27.0,51.0,317.0,49.0,205.0,57.0,159.0,221.0,119.0,198.0,670.0,1479.0,421.0,757.0,370.0,398.0
Female,"Yes, and I use it",4592.0,1814.0,2594.0,1979.0,1007.0,2490.0,1090.0,1794.0,2119.0,2114.0,1324.0,3655.0,1338.0,1494.0,1797.0,1778.0,1247.0,1552.0,1092.0,9277.0,1662.0,2749.0,957.0,994.0,123.0,2296.0,9817.0,1914.0,1751.0,1445.0,651.0,1402.0,1888.0,1943.0,1797.0,1793.0,1710.0,1395.0,8233.0,1158.0,3627.0,1013.0,959.0
Female,"Yes, but I don’t use it",1982.0,420.0,819.0,968.0,1234.0,434.0,520.0,504.0,382.0,959.0,840.0,400.0,637.0,718.0,241.0,494.0,255.0,870.0,766.0,2992.0,723.0,376.0,910.0,913.0,9.0,205.0,3644.0,129.0,273.0,436.0,155.0,758.0,854.0,457.0,266.0,819.0,262.0,572.0,2542.0,649.0,1080.0,953.0,1117.0
Male,No,296.0,142.0,638.0,541.0,487.0,206.0,540.0,179.0,194.0,383.0,316.0,312.0,130.0,323.0,75.0,184.0,147.0,169.0,390.0,2469.0,740.0,430.0,559.0,375.0,2.0,142.0,3430.0,36.0,76.0,405.0,59.0,343.0,71.0,202.0,243.0,168.0,337.0,817.0,1751.0,454.0,895.0,512.0,370.0
Male,"Yes, and I use it",4915.0,1792.0,2479.0,1740.0,922.0,2182.0,999.0,1936.0,1956.0,2071.0,1225.0,3501.0,1379.0,1504.0,1907.0,1606.0,1199.0,1425.0,1020.0,10012.0,1601.0,2287.0,971.0,932.0,143.0,2290.0,8985.0,1980.0,1652.0,1443.0,646.0,1254.0,1933.0,1915.0,1777.0,1698.0,1707.0,1684.0,8087.0,1212.0,3621.0,1161.0,1022.0
Male,"Yes, but I don’t use it",1796.0,397.0,700.0,911.0,1116.0,523.0,389.0,368.0,384.0,806.0,765.0,410.0,525.0,631.0,380.0,395.0,274.0,816.0,563.0,2362.0,811.0,401.0,1146.0,756.0,9.0,267.0,3161.0,158.0,312.0,407.0,174.0,563.0,773.0,433.0,200.0,885.0,312.0,584.0,2287.0,495.0,972.0,759.0,737.0
