ST04Q01,IC02Q03,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,5449.0,2187.0,3614.0,3013.0,2485.0,2884.0,2061.0,2274.0,2468.0,2135.0,2141.0,3925.0,1940.0,2235.0,1890.0,2071.0,1533.0,2320.0,1923.0,13353.0,2538.0,2927.0,2117.0,2013.0,125.0,2236.0,14926.0,1866.0,1819.0,2106.0,747.0,2198.0,2635.0,2240.0,1944.0,2106.0,1934.0,2450.0,11586.0,2027.0,5008.0,2064.0,2213.0
Female,"Yes, and I use it",547.0,42.0,171.0,227.0,19.0,68.0,73.0,64.0,34.0,757.0,69.0,148.0,35.0,133.0,70.0,128.0,40.0,61.0,120.0,530.0,124.0,287.0,30.0,60.0,7.0,137.0,765.0,60.0,80.0,36.0,36.0,37.0,65.0,121.0,141.0,214.0,101.0,77.0,285.0,64.0,197.0,78.0,86.0
Female,"Yes, but I don’t use it",773.0,48.0,160.0,175.0,119.0,133.0,93.0,94.0,49.0,479.0,158.0,158.0,61.0,131.0,118.0,221.0,42.0,103.0,93.0,618.0,222.0,249.0,177.0,73.0,3.0,207.0,1087.0,128.0,150.0,52.0,55.0,113.0,76.0,157.0,148.0,408.0,116.0,108.0,323.0,124.0,225.0,162.0,93.0
Male,No,5336.0,2108.0,3360.0,2750.0,2323.0,2677.0,1685.0,2150.0,2333.0,2151.0,1972.0,3709.0,1850.0,1954.0,2044.0,1850.0,1471.0,2144.0,1643.0,12482.0,2704.0,1723.0,2238.0,1773.0,133.0,2305.0,13070.0,1897.0,1682.0,2091.0,704.0,1913.0,2473.0,2054.0,1787.0,2137.0,1925.0,2480.0,10970.0,1847.0,4780.0,2040.0,1765.0
Male,"Yes, and I use it",857.0,95.0,227.0,261.0,35.0,57.0,120.0,176.0,79.0,704.0,138.0,265.0,68.0,270.0,110.0,164.0,82.0,98.0,200.0,1308.0,203.0,824.0,86.0,148.0,16.0,130.0,1046.0,131.0,150.0,93.0,64.0,90.0,155.0,240.0,241.0,232.0,236.0,299.0,590.0,132.0,381.0,151.0,191.0
Male,"Yes, but I don’t use it",772.0,85.0,207.0,199.0,160.0,163.0,108.0,123.0,76.0,383.0,181.0,208.0,77.0,216.0,195.0,166.0,61.0,137.0,117.0,999.0,229.0,517.0,344.0,111.0,4.0,255.0,1301.0,138.0,175.0,69.0,87.0,151.0,124.0,184.0,160.0,375.0,174.0,285.0,504.0,146.0,287.0,215.0,99.0
