ST04Q01,IC02Q06,Australia,Austria,Belgium,Chile,China-Shanghai,Chinese Taipei,Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Germany,Greece,Hong Kong-China,Hungary,Iceland,Ireland,Israel,Italy,Japan,Jordan,Korea,Latvia,Liechtenstein,Macao-China,Mexico,Netherlands,New Zealand,Norway,Perm(Russian Federation),Poland,Portugal,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Turkey,Uruguay
Female,No,2727.0,1490.0,2567.0,1595.0,1494.0,2043.0,1089.0,1068.0,1682.0,1320.0,1215.0,1957.0,1440.0,969.0,1618.0,1105.0,1177.0,1273.0,1381.0,9074.0,1864.0,1522.0,956.0,1146.0,94.0,1761.0,7743.0,1172.0,1233.0,711.0,147.0,1191.0,1609.0,433.0,1075.0,1584.0,949.0,1327.0,5525.0,1183.0,2847.0,929.0,1422.0
Female,"Yes, and I use it",3340.0,600.0,804.0,1269.0,338.0,472.0,824.0,818.0,515.0,1356.0,543.0,1264.0,327.0,898.0,183.0,522.0,226.0,603.0,441.0,3537.0,384.0,1138.0,338.0,442.0,29.0,385.0,5808.0,466.0,607.0,1024.0,370.0,679.0,797.0,1101.0,633.0,641.0,790.0,899.0,4952.0,496.0,1759.0,489.0,425.0
Female,"Yes, but I don’t use it",726.0,202.0,574.0,553.0,799.0,566.0,325.0,563.0,365.0,718.0,612.0,1018.0,268.0,646.0,278.0,799.0,212.0,626.0,316.0,1922.0,632.0,805.0,1028.0,561.0,12.0,432.0,3321.0,427.0,219.0,461.0,337.0,493.0,381.0,1011.0,544.0,501.0,412.0,416.0,1729.0,550.0,836.0,893.0,542.0
Male,No,2410.0,1264.0,2236.0,1379.0,1429.0,1802.0,861.0,1042.0,1471.0,1240.0,1102.0,1761.0,1241.0,877.0,1637.0,934.0,1050.0,1005.0,1108.0,7670.0,2025.0,1054.0,1040.0,962.0,102.0,1679.0,6088.0,1198.0,1081.0,739.0,128.0,1083.0,1306.0,415.0,1048.0,1349.0,956.0,1390.0,5185.0,997.0,2693.0,900.0,1017.0
Male,"Yes, and I use it",3769.0,796.0,993.0,1247.0,336.0,541.0,825.0,956.0,689.0,1386.0,595.0,1555.0,483.0,986.0,310.0,590.0,324.0,633.0,536.0,4998.0,510.0,1333.0,493.0,612.0,42.0,467.0,6312.0,581.0,671.0,1072.0,424.0,671.0,1051.0,1265.0,775.0,798.0,916.0,1191.0,5146.0,667.0,1960.0,719.0,622.0
Male,"Yes, but I don’t use it",811.0,256.0,580.0,599.0,760.0,558.0,242.0,473.0,353.0,629.0,604.0,897.0,294.0,594.0,408.0,658.0,242.0,758.0,321.0,2153.0,599.0,694.0,1138.0,471.0,10.0,550.0,3128.0,388.0,266.0,456.0,321.0,407.0,407.0,859.0,383.0,599.0,475.0,493.0,1767.0,484.0,817.0,797.0,461.0
