ST04Q01,ST25Q01,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Language of the test,2163,2963,6157,1941,3163,9754,2281,8684,3436,2576,2518,4691,732,2382,2420,2508,3038,2218,3545,802,2100,1907,2374,1948,2477,1621,1241,2377,2321,11758,2927,3418,2517,2308,1922,114,2149,323,2105,1549,749,16753,2334,1907,1785,2049,843,2805,2342,2678,2878,2527,2363,2231,1171,2019,2446,10696,1980,4410,2172,2334,2254,3660,5725,2086,2686,2594
Female,Other language,38,47,568,225,845,100,251,1780,25,41,409,26,102,25,27,74,396,148,771,129,176,143,96,135,22,70,1552,114,282,2335,11,155,413,1,212,15,71,1975,369,1168,125,437,19,116,298,165,13,189,16,90,2133,43,229,98,1413,151,173,1704,212,880,1478,28,96,1942,416,332,63,52
Male,Language of the test,2113,2652,6327,1949,3030,8589,2391,8291,3242,2481,2182,4153,744,2045,2436,2469,2901,2200,3631,781,1932,1889,2311,2252,2227,1633,1018,2278,1835,11148,3200,3058,2464,2654,1823,130,2157,340,2270,1439,725,15391,2323,2043,1738,2085,868,2628,2143,2646,3297,2452,2364,2180,1143,2179,2886,10483,1904,4367,1713,1964,2234,3327,5752,2110,2366,2260
Male,Other language,51,56,666,245,931,115,253,1742,27,33,530,21,86,36,36,88,489,116,717,139,165,154,132,159,20,61,1675,122,236,3023,13,168,412,3,215,16,71,1988,316,982,87,468,29,148,347,195,26,173,23,90,1841,40,214,91,1401,181,198,1803,232,958,1065,15,209,2079,445,338,47,51
