ST04Q01,ST35Q05,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,Chile,China-Shanghai,Chinese Taipei,Colombia,Connecticut (USA),Costa Rica,Croatia,Czech Republic,Denmark,Estonia,Finland,Florida (USA),France,Germany,Greece,Hong Kong-China,Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Korea,Latvia,Liechtenstein,Lithuania,Luxembourg,Macao-China,Malaysia,Massachusetts (USA),Mexico,Montenegro,Netherlands,New Zealand,Norway,Perm(Russian Federation),Peru,Poland,Portugal,Qatar,Romania,Russian Federation,Serbia,Singapore,Slovak Republic,Slovenia,Spain,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vietnam
Female,Agree,556,874,2180,604,1265,2873,699,3030,850,870,934,1441,287,657,842,776,1178,816,1440,308,738,544,875,803,788,514,1023,849,690,5319,735,988,946,778,796,32,588,683,836,824,289,5197,734,738,662,728,244,811,842,842,1422,749,677,677,922,725,878,3781,814,1779,1299,602,625,1484,1902,797,879,1083
Female,Disagree,139,317,798,363,866,696,335,816,385,401,676,347,92,225,379,623,416,407,718,97,347,282,255,348,449,133,231,313,287,1895,799,271,209,387,315,19,282,381,518,121,78,838,319,396,189,137,177,94,290,115,413,325,590,461,154,450,408,1468,307,772,241,210,209,483,617,209,293,263
Female,Strongly agree,636,737,1498,460,492,2902,536,3188,1011,438,324,1285,163,567,393,268,830,309,607,210,397,508,488,242,372,436,589,490,793,2622,238,1038,747,330,307,41,494,490,274,886,193,5362,404,164,496,609,132,1070,414,878,1393,531,404,302,728,216,370,2868,446,1042,904,672,690,1755,1541,586,638,419
Female,Strongly disagree,18,62,88,115,156,85,64,92,77,30,101,38,14,56,48,80,24,40,81,16,52,47,49,46,85,14,16,34,41,258,204,80,27,79,30,3,115,105,70,14,11,126,72,61,27,10,20,23,38,13,195,82,67,90,17,69,76,258,15,132,19,55,48,85,80,35,37,13
Male,Agree,497,773,2297,550,1289,2473,726,2836,742,859,955,1209,273,573,795,859,1067,823,1552,286,695,546,824,907,716,525,1026,754,473,5274,890,681,950,896,733,29,619,689,917,747,266,4531,659,869,659,748,314,802,818,875,1247,759,787,675,865,853,1048,3690,696,1409,1072,490,712,1343,1896,802,727,906
Male,Disagree,121,225,414,202,461,429,267,566,229,366,508,208,69,135,246,363,236,263,554,73,200,135,170,343,218,88,207,197,119,1376,735,253,178,297,223,12,198,251,491,115,64,540,223,290,117,95,99,73,195,105,373,275,329,316,110,289,297,943,215,352,189,139,206,311,367,180,170,231
Male,Strongly agree,664,686,2075,715,781,2695,693,3354,1167,423,403,1249,204,613,559,419,979,428,669,226,504,679,648,331,494,497,571,628,769,3473,348,1083,755,504,425,55,670,703,346,684,191,5514,569,246,605,670,173,983,414,864,1582,524,541,423,872,348,597,3373,543,1812,646,602,644,1924,1832,612,642,334
Male,Strongly disagree,15,58,75,80,107,92,58,111,50,47,91,44,12,33,53,69,29,44,74,17,38,37,54,45,45,20,16,30,30,303,189,106,28,79,29,1,64,98,83,19,14,120,79,50,12,30,14,23,42,15,186,96,45,64,15,52,83,259,24,92,25,62,53,101,70,25,29,18
